"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pogk",4.31868643154961e-19,-0.565834576226857,0.262,0.05,1.29560592946488e-15
"Ncbp1",4.82351171779808e-19,0.885592235339655,0.211,0.19,1.44705351533942e-15
"Trmt1",5.98387955875e-19,0.561366887562786,0.139,0.148,1.795163867625e-15
"Hacd3",6.00419979243462e-19,0.647851846670809,0.105,0.092,1.80125993773038e-15
"Pdia4",6.47988998059653e-19,1.2241878438466,0.148,0.146,1.94396699417896e-15
"AABR07035218.1",6.88707866471724e-19,1.18144637900473,0.119,0.156,2.06612359941517e-15
"Vwf",7.16034613127592e-19,-2.10307160803583,0.26,0.035,2.14810383938278e-15
"Abcf2",7.33190722721363e-19,-0.769243175891491,0.158,0.089,2.19957216816409e-15
"Hnrnpd",7.7919331707804e-19,-0.375743244826361,0.189,0.218,2.33757995123412e-15
"Osgep",8.88867283161119e-19,-0.676100147074615,0.154,0.044,2.66660184948336e-15
"Mtcl1",9.11641850032804e-19,-3.22916661075714,0.334,0.023,2.73492555009841e-15
"Msrb3",9.22467621101119e-19,-0.622924679455257,0.219,0.074,2.76740286330336e-15
"Arhgef25",9.55709713681089e-19,0.601533784442887,0.119,0.072,2.86712914104327e-15
"Bcam",9.90133385737387e-19,-1.71092850934603,0.186,0.042,2.97040015721216e-15
"Emp3",1.0379460983295e-18,-1.03329606187622,0.223,0.072,3.1138382949885e-15
"Nhp2",1.03969862234341e-18,1.3078286300312,0.152,0.228,3.11909586703023e-15
"Bdkrb2",1.11960595833652e-18,-0.923327680982842,0.309,0.062,3.35881787500955e-15
"Lsm2",1.13096418844509e-18,1.52261665776894,0.131,0.131,3.39289256533528e-15
"Rab13",1.18349224304864e-18,0.315337714148486,0.191,0.107,3.55047672914591e-15
"Plaur",1.23426884702897e-18,-1.10112036453018,0.373,0.193,3.70280654108691e-15
"Ppp1r12a",1.25097602014857e-18,-1.05771772711511,0.205,0.18,3.75292806044571e-15
"Tagln",1.60882948309391e-18,-2.28223144103571,0.176,0.143,4.82648844928174e-15
"Ccdc47",2.05023731753366e-18,0.446771642815469,0.176,0.188,6.15071195260099e-15
"Mrps11",2.10222050354252e-18,2.09940296256004,0.102,0.163,6.30666151062756e-15
"Atpsckmt",2.49605908590614e-18,0.316107082395455,0.225,0.057,7.48817725771841e-15
"Tamm41",2.54220090812531e-18,-1.89678403476455,0.182,0.052,7.62660272437592e-15
"Rfx1",2.58058242101627e-18,-0.867258045401444,0.213,0.19,7.74174726304882e-15
"Pdcd11",2.91860166130907e-18,0.849305570986017,0.16,0.122,8.7558049839272e-15
"Bmp4",2.92832253398699e-18,-1.19955590684528,0.258,0.052,8.78496760196096e-15
"Dtd2",3.29479346421156e-18,-0.793911339027419,0.207,0.049,9.88438039263467e-15
"Med18",3.34437010552724e-18,-1.71304673124099,0.195,0.077,1.00331103165817e-14
"Kif11",3.57969167388023e-18,-1.20678396980247,0.152,0.055,1.07390750216407e-14
"Pla2g2a",3.81233818309628e-18,-3.02825899257831,0.131,0.154,1.14370145492889e-14
"Arl6ip1",3.96036826456322e-18,0.514078152303547,0.121,0.134,1.18811047936897e-14
"Agpat4",4.08690564334364e-18,1.34707015329768,0.145,0.131,1.22607169300309e-14
"Htra3",4.38820028884046e-18,-1.18725655600614,0.168,0.144,1.31646008665214e-14
"Tbx2",4.44661963916303e-18,-1.08710529174696,0.439,0.081,1.33398589174891e-14
"Haus4",4.80572347318061e-18,-0.439230953515715,0.146,0.057,1.44171704195418e-14
"Tcirg1",6.18473994940509e-18,-0.436800952789876,0.211,0.112,1.85542198482153e-14
"Ephx1",6.52988378757716e-18,1.44941514519732,0.129,0.117,1.95896513627315e-14
"Rps26l5",6.6819889547255e-18,-1.69426802749668,0.158,0.054,2.00459668641765e-14
"Unc45a",6.74825071891523e-18,-0.716522746806692,0.238,0.129,2.02447521567457e-14
"Gng11",7.59570970766852e-18,-1.98780791350249,0.205,0.039,2.27871291230056e-14
"Dipk1b",7.8234921556559e-18,-1.0128216927179,0.373,0.065,2.34704764669677e-14
"Kctd10",8.05800999402854e-18,-1.06877328658506,0.225,0.089,2.41740299820856e-14
"ENSRNOG00000070284",8.08449335144133e-18,-1.38561087071014,0.232,0.154,2.4253480054324e-14
"Vim",9.15704005844925e-18,-1.54285186129289,0.193,0.07,2.74711201753478e-14
"Tmem200b",9.76077877703546e-18,-0.256392143322768,0.186,0.114,2.92823363311064e-14
"Washc1",1.03190454764307e-17,0.262770048922143,0.188,0.129,3.09571364292922e-14
"Ccdc59",1.05925440378692e-17,-0.731773720998313,0.16,0.084,3.17776321136077e-14
"Gga3",1.16453213545117e-17,0.920080403889602,0.248,0.121,3.4935964063535e-14
"Hdac6",1.17791580635307e-17,-1.97126122748539,0.309,0.049,3.5337474190592e-14
"Zbtb45",1.37305559365657e-17,-2.27383779625593,0.1,0.054,4.1191667809697e-14
"Klhl23",1.71584145017577e-17,-0.939516378586057,0.174,0.039,5.14752435052731e-14
"Rbms2",1.78403772354103e-17,0.253378323734827,0.264,0.081,5.3521131706231e-14
"Gulp1",1.80735617712612e-17,-1.29936169115674,0.449,0.012,5.42206853137835e-14
"Vars1",1.83395133777484e-17,0.546463191283152,0.123,0.059,5.50185401332451e-14
"Calcoco1",1.90677220882871e-17,-0.693317388527608,0.373,0.102,5.72031662648612e-14
"Frmd6",1.98888513639077e-17,-2.69625235023766,0.148,0.035,5.9666554091723e-14
"Lsm3",1.99211458038059e-17,0.852750077584022,0.107,0.164,5.97634374114178e-14
"Armc10",2.08797150709919e-17,-0.78639408364448,0.281,0.062,6.26391452129757e-14
"Exosc2",2.09135694764339e-17,-2.23701355652195,0.125,0.047,6.27407084293017e-14
"Fabp4",2.49073522317375e-17,-0.260087729741268,0.205,0.2,7.47220566952125e-14
"Isy1",2.67422828603803e-17,2.07898311960379,0.184,0.158,8.02268485811409e-14
"Eno2",2.73977711095794e-17,-1.9420827829087,0.383,0.047,8.21933133287381e-14
"Hmgxb3",2.79336152402772e-17,-0.945169704982964,0.314,0.109,8.38008457208316e-14
"Jag1",2.90833351129864e-17,-0.45696062249263,0.223,0.146,8.72500053389591e-14
"C1qb",3.219167242016e-17,-0.351328919385635,0.229,0.171,9.65750172604799e-14
"Gpatch4",3.24520267781392e-17,0.461378888282524,0.168,0.054,9.73560803344177e-14
"Zfp410",3.29258226756173e-17,-1.24617662209674,0.299,0.149,9.8777468026852e-14
"Coq6",3.42228029095499e-17,-0.703270368115732,0.131,0.116,1.0266840872865e-13
"RT1-DMb",3.50026168110365e-17,-0.354493939729277,0.402,0.32,1.05007850433109e-13
"C1qc",3.57998177847502e-17,-0.274460676287619,0.357,0.235,1.07399453354251e-13
"Pip4k2a",3.75689689444564e-17,-1.3999964044772,0.252,0.084,1.12706906833369e-13
"Prph",3.78112129303269e-17,-5.0634971251783,0.107,0.055,1.13433638790981e-13
"Zeb2",4.11052181884788e-17,-0.912089052676888,0.256,0.049,1.23315654565436e-13
"Sars1",4.45389320359576e-17,-0.404806063125754,0.166,0.161,1.33616796107873e-13
"Nars1",4.84099889183613e-17,-1.00980782296473,0.252,0.171,1.45229966755084e-13
"RT1-Db2",4.93493187765382e-17,-0.879799544220456,0.328,0.094,1.48047956329615e-13
"Akt1s1",5.57307712636592e-17,1.13608411911029,0.17,0.27,1.67192313790978e-13
"C8h11orf54",6.22253574063853e-17,1.51956818985616,0.213,0.149,1.86676072219156e-13
"Gar1",6.36314572457027e-17,-2.66715098926478,0.135,0.054,1.90894371737108e-13
"Rnf145",6.39367969056039e-17,-1.10599537815055,0.217,0.126,1.91810390716812e-13
"Osbpl5",6.48615329255609e-17,-2.41239805783657,0.268,0.045,1.94584598776683e-13
"C8h15orf39",7.72881749945253e-17,0.484763771603635,0.26,0.081,2.31864524983576e-13
"Nt5c3a",8.1325059698701e-17,1.36081039644976,0.205,0.166,2.43975179096103e-13
"S100a14",8.90372448122192e-17,0.749010631477685,0.121,0.176,2.67111734436657e-13
"Kansl3",9.39763048915137e-17,0.616959534946276,0.219,0.163,2.81928914674541e-13
"Rnf213",9.44247261282571e-17,0.968172074405359,0.279,0.153,2.83274178384771e-13
"Ift52",1.18440630188517e-16,0.561546079753413,0.23,0.07,3.55321890565551e-13
"Limd2",1.19948932657874e-16,-0.973756821745758,0.348,0.111,3.59846797973621e-13
"Serpinh1",1.2224749871204e-16,-0.938988116571052,0.117,0.062,3.66742496136119e-13
"Vip",1.23023221069708e-16,-6.59175802310237,0.141,0.029,3.69069663209125e-13
"Cfdp1",1.25181796695799e-16,-0.744540612899814,0.199,0.124,3.75545390087397e-13
"Golt1b",1.30845727173944e-16,-0.906753308584254,0.154,0.069,3.92537181521831e-13
"Eif3b",1.38938871059112e-16,1.64874628473607,0.205,0.216,4.16816613177337e-13
"Speg",1.45904682302388e-16,-0.260339159542543,0.156,0.044,4.37714046907164e-13
"Pes1",1.67347181585555e-16,0.251630132138869,0.117,0.223,5.02041544756664e-13
"Rasgrp2",1.75437563275387e-16,-1.47664700543715,0.312,0.062,5.26312689826162e-13
"Polg",1.94011734157569e-16,-0.855169562676621,0.27,0.065,5.82035202472707e-13
"Prr3",2.08545581564556e-16,-1.76617844304957,0.16,0.086,6.25636744693669e-13
"Cpe",2.155323645498e-16,-2.62722699256145,0.217,0.287,6.46597093649399e-13
"Fam193b",2.29845280470547e-16,-0.307583282412608,0.256,0.077,6.8953584141164e-13
"Ciapin1",2.42801720135623e-16,0.982982763108106,0.229,0.104,7.2840516040687e-13
"Mvd",2.44710632372049e-16,1.19454444687391,0.113,0.154,7.34131897116147e-13
"S100a4",2.85254107339626e-16,-2.25968953446717,0.127,0.023,8.55762322018877e-13
"Rbm15",2.91107304792522e-16,-0.925063236660039,0.229,0.146,8.73321914377565e-13
"Eva1b",3.20191555244639e-16,-0.947941294940999,0.168,0.055,9.60574665733917e-13
"Snrpd1",3.2421254763177e-16,1.18918673558385,0.16,0.21,9.7263764289531e-13
"Mapre3",3.55442308176497e-16,-0.880991248135305,0.297,0.146,1.06632692452949e-12
"Ints10",3.57107463767487e-16,-0.700511405038812,0.246,0.072,1.07132239130246e-12
"Fam24al1",3.80049033665449e-16,-1.55706023021041,0.215,0.146,1.14014710099635e-12
"Nup62",3.95126520353784e-16,-0.544437149695793,0.148,0.104,1.18537956106135e-12
"Fermt3",3.99451612693943e-16,-0.84002220395898,0.172,0.128,1.19835483808183e-12
"Asb2",4.41218391381464e-16,-1.02894795369146,0.361,0.287,1.32365517414439e-12
"Mrps33",4.80533860434228e-16,0.649683915444017,0.17,0.237,1.44160158130268e-12
"Prrt1",4.88799530810692e-16,-1.67224268483168,0.238,0.086,1.46639859243208e-12
"Boc",5.24917160929703e-16,-1.59318204364908,0.404,0.02,1.57475148278911e-12
"Ebna1bp2",5.89521404570953e-16,-1.40680866125542,0.1,0.052,1.76856421371286e-12
"Dusp18",5.95936727512508e-16,-1.78593004586094,0.342,0.069,1.78781018253752e-12
"Zswim1",6.1464709729773e-16,-1.09571407634497,0.158,0.029,1.84394129189319e-12
"Eng",6.29058680165574e-16,-0.857384139486026,0.445,0.03,1.88717604049672e-12
"Itga5",6.72242499891867e-16,-3.18023759056219,0.252,0.03,2.0167274996756e-12
"Rasip1",8.12555262902467e-16,-0.637959770049198,0.295,0.117,2.4376657887074e-12
"Hnf1a",8.56188082753965e-16,-0.604625493858989,0.127,0.124,2.5685642482619e-12
"Hk1",8.8021362551532e-16,-1.62098068870363,0.166,0.027,2.64064087654596e-12
"Creld2",9.09086170579782e-16,1.29726026643689,0.184,0.136,2.72725851173935e-12
"Sdc2",9.2457737414168e-16,-2.19287333737412,0.16,0.076,2.77373212242504e-12
"Uba6",9.34572885795064e-16,-0.686958664011824,0.148,0.134,2.80371865738519e-12
"Uqcc2",9.49035678157847e-16,1.05186876684038,0.119,0.136,2.84710703447354e-12
"Ctu2",1.02001818525629e-15,-0.669089407030142,0.229,0.04,3.06005455576886e-12
"Pars2",1.10296290280094e-15,-1.95813013266893,0.123,0.06,3.30888870840281e-12
"Ybx3",1.1980339371428e-15,-0.915009632121627,0.146,0.107,3.59410181142839e-12
"Map1b",1.33540632039309e-15,-1.82674154214024,0.201,0.023,4.00621896117926e-12
"Polr2g",1.36011055348768e-15,0.874997919519598,0.252,0.151,4.08033166046304e-12
"Gsta3",1.39375052080154e-15,-0.672677094402554,0.201,0.23,4.18125156240462e-12
"Suds3",1.82240681744408e-15,1.16611767194732,0.273,0.166,5.46722045233224e-12
"Mrpl51",1.96627917132196e-15,-0.547867045232124,0.168,0.173,5.89883751396587e-12
"Sat2",1.98126471961027e-15,-1.18976956205231,0.125,0.029,5.94379415883082e-12
"Klhl5",2.36236362913467e-15,-1.13903034709537,0.445,0.054,7.087090887404e-12
"Adamts10",2.47214382847402e-15,-0.953523976327794,0.4,0.065,7.41643148542207e-12
"Lsm7",2.47589073985068e-15,-0.745433769664615,0.143,0.181,7.42767221955204e-12
"Coq2",2.61447257502215e-15,-1.53863872288901,0.156,0.064,7.84341772506644e-12
"Rhbdf1",3.15762571959124e-15,0.738751937654853,0.162,0.102,9.47287715877372e-12
"Tmed9",3.64338088393873e-15,1.67290279747111,0.229,0.25,1.09301426518162e-11
"Mettl8",4.03554207850137e-15,-0.70152904388532,0.102,0.065,1.21066262355041e-11
"A4galt",4.41589755076261e-15,1.44544170015581,0.135,0.22,1.32476926522878e-11
"Naa50",4.78824154639646e-15,0.510514678491958,0.107,0.146,1.43647246391894e-11
"Emp1",4.81701940852796e-15,0.425475061050711,0.182,0.102,1.44510582255839e-11
"Krba1",4.91909490540209e-15,-0.471319631850438,0.441,0.018,1.47572847162063e-11
"Crip2",7.50477908399704e-15,-1.49027832558083,0.152,0.035,2.25143372519911e-11
"Chst2",8.02411622670813e-15,0.321868762820896,0.305,0.22,2.40723486801244e-11
"L3mbtl3",8.14423046649424e-15,-2.49063008140481,0.148,0.054,2.44326913994827e-11
"Coro1a",8.19279179248993e-15,0.259876528982478,0.381,0.238,2.45783753774698e-11
"Tnfrsf25",9.19835962322049e-15,-1.84081409923807,0.281,0.039,2.75950788696615e-11
"Lcp2",9.64518984998888e-15,-1.08963724810961,0.277,0.062,2.89355695499666e-11
"Nle1",9.87657067098105e-15,-0.618562730810383,0.119,0.067,2.96297120129431e-11
"Slfn9",1.04327233782578e-14,-0.828711932800221,0.289,0.188,3.12981701347733e-11
"Cuta",1.0479156684262e-14,0.890030776574642,0.139,0.237,3.14374700527861e-11
"Glrx3",1.11507829033194e-14,-0.563276940407103,0.148,0.213,3.34523487099583e-11
"RT1-T24-1",1.11672634085303e-14,-0.83993832227191,0.127,0.057,3.35017902255909e-11
"Gfm2",1.27170651730858e-14,-0.296018979998068,0.205,0.05,3.81511955192573e-11
"LOC103694242",1.39958835159909e-14,1.61526514538792,0.123,0.111,4.19876505479728e-11
"Pus7",1.4308494240464e-14,-4.55316023227929,0.119,0.022,4.29254827213919e-11
"Nid1",1.58373429379737e-14,-0.789529898205992,0.271,0.044,4.7512028813921e-11
"Zfyve19",2.05027669668619e-14,1.77657826941203,0.232,0.191,6.15083009005857e-11
"Ythdc1",2.07139536144797e-14,-0.410732436568037,0.229,0.233,6.21418608434392e-11
"Elp3",2.20588190860209e-14,2.1234552650502,0.18,0.159,6.61764572580627e-11
"Pde1b",2.27464564250365e-14,-3.61326620362906,0.209,0.017,6.82393692751096e-11
"Kdm5a",2.37655597006955e-14,-0.784118994557771,0.271,0.156,7.12966791020864e-11
"Ipo13",2.4398426317554e-14,-0.44831096159915,0.248,0.143,7.31952789526621e-11
"Rbm17",2.46490036308564e-14,0.388893631100281,0.197,0.206,7.39470108925691e-11
"Nup133",2.57142881241393e-14,1.0303923174211,0.104,0.092,7.71428643724178e-11
"Lsp1",2.78200201452359e-14,-0.383772932629062,0.336,0.114,8.34600604357078e-11
"Mllt10",2.93170968556849e-14,-0.758058157707444,0.186,0.136,8.79512905670548e-11
"Exosc7",3.20367626354877e-14,-1.39042709907105,0.178,0.153,9.61102879064632e-11
"Nup85",3.52589595380249e-14,-0.665392030557362,0.162,0.047,1.05776878614075e-10
"Ndufs1",3.73648162801199e-14,0.671330220981689,0.197,0.169,1.1209444884036e-10
"Rps15al4",4.28745103484431e-14,-0.261467047417758,0.174,0.117,1.28623531045329e-10
"Smoc1",4.44516270934651e-14,-1.17559253053827,0.34,0.107,1.33354881280395e-10
"Dnajb1",5.48757597319509e-14,-1.36402081763793,0.271,0.268,1.64627279195853e-10
"Senp6",5.69689095328768e-14,0.272169174489251,0.195,0.111,1.7090672859863e-10
"Lbr",5.79612918405536e-14,0.599787482747836,0.174,0.168,1.73883875521661e-10
"Ccdc88b",6.03433488354317e-14,-0.709703077575535,0.34,0.099,1.81030046506295e-10
"Kbtbd11",6.29120237310082e-14,0.931765524254094,0.236,0.242,1.88736071193025e-10
"Ccdc88c",6.49320980869678e-14,1.59003676779994,0.186,0.215,1.94796294260903e-10
"Pank1",6.67278798325735e-14,1.05013811621496,0.301,0.203,2.0018363949772e-10
"Mpdz",7.16901249698588e-14,-0.816616423003565,0.303,0.015,2.15070374909576e-10
"Nfs1",7.39869478066928e-14,-0.283273624434284,0.258,0.21,2.21960843420078e-10
"Abcc3",7.53779405517683e-14,-0.872744600184441,0.24,0.151,2.26133821655305e-10
"Tp53bp2",9.58408749225703e-14,0.320071434901311,0.359,0.233,2.87522624767711e-10
"Rsl24d1",1.19171341086671e-13,-0.674931314725821,0.176,0.086,3.57514023260013e-10
"Il34",1.30696188555798e-13,-1.02406937217915,0.359,0.062,3.92088565667393e-10
"Hspb8",1.35222694389501e-13,-1.98878029867681,0.152,0.02,4.05668083168504e-10
"Stoml2",1.35414689503097e-13,1.05480920631756,0.115,0.106,4.06244068509291e-10
"Rps6ka4",1.39309709198939e-13,0.267728564821103,0.248,0.178,4.17929127596816e-10
"Nfyb",1.41298146266273e-13,-0.638580597401248,0.193,0.094,4.23894438798819e-10
"C3h9orf78",1.48690510515352e-13,-1.05732563318243,0.197,0.104,4.46071531546056e-10
"Otulin",1.4869060160489e-13,-0.774545778419683,0.15,0.143,4.4607180481467e-10
"C3h11orf96",1.55359731496153e-13,-0.943636240050393,0.287,0.049,4.66079194488458e-10
"Dock9",1.68874896892328e-13,1.63717032134667,0.221,0.116,5.06624690676984e-10
"Esrp2",1.720045720824e-13,-0.493568632877242,0.168,0.131,5.16013716247199e-10
"Zbed4",1.74450658349383e-13,-0.626264097296253,0.281,0.124,5.23351975048149e-10
"Trim41",1.79953394894125e-13,0.948318276163964,0.252,0.211,5.39860184682374e-10
"Miip",1.81996099205822e-13,0.899150167962055,0.176,0.163,5.45988297617466e-10
"Cep20",1.8694004614797e-13,1.04813551408346,0.27,0.287,5.60820138443911e-10
"Hycc1",2.04007091775459e-13,0.896814892311332,0.104,0.069,6.12021275326376e-10
"Lims2",2.20732769239956e-13,-2.79506873460482,0.232,0.029,6.62198307719867e-10
"Paf1",2.27027250468547e-13,0.779004906334504,0.156,0.18,6.81081751405641e-10
"Plcg2",2.32842442967231e-13,-1.09982751996219,0.219,0.089,6.98527328901694e-10
"Tgfbr2",2.38803776389176e-13,-1.04454272134874,0.26,0.099,7.16411329167529e-10
"Ogn",2.41840425731767e-13,-3.51854603836737,0.244,0.013,7.25521277195302e-10
"Rit1",2.68666599028399e-13,1.06354340569152,0.148,0.099,8.05999797085197e-10
"Dhx35",3.08593585736183e-13,0.516512764002826,0.449,0.065,9.25780757208548e-10
"Cxxc5",3.09890281112893e-13,-1.14855722771991,0.197,0.076,9.29670843338679e-10
"Yeats4",3.52854035097005e-13,0.353141722151806,0.123,0.107,1.05856210529101e-09
"Slc45a3",3.58806927782774e-13,-1.79135230255869,0.418,0.02,1.07642078334832e-09
"Tf",3.60813785535167e-13,0.583980496033413,0.189,0.186,1.0824413566055e-09
"Hsd17b8",3.75692739805992e-13,1.97468773188404,0.201,0.317,1.12707821941798e-09
"Tspan4",3.81491881452824e-13,-1.24915323504703,0.188,0.106,1.14447564435847e-09
"Sema4g",3.85765152849127e-13,0.354382796156027,0.168,0.181,1.15729545854738e-09
"Rps2",4.04456668558095e-13,-0.768546768551133,0.129,0.154,1.21337000567429e-09
"Snx5",4.08414364580152e-13,-2.04999699843204,0.27,0.275,1.22524309374046e-09
"Rfc4",4.37198622774829e-13,-2.59172112610539,0.104,0.047,1.31159586832449e-09
"Ces2j.1",4.60884762569584e-13,-0.427942501810666,0.104,0.099,1.38265428770875e-09
"Zmym4",5.12808727513231e-13,-1.87329587802768,0.166,0.05,1.53842618253969e-09
"Gfm1",5.15657849088674e-13,0.715929882492199,0.176,0.089,1.54697354726602e-09
"Rpl37a-ps1",5.29404017202937e-13,-1.02904131040021,0.117,0.146,1.58821205160881e-09
"Amacr",5.59528902438198e-13,-1.54485227883378,0.178,0.198,1.67858670731459e-09
"Pebp1",5.75215774266437e-13,-1.16830915807233,0.115,0.062,1.72564732279931e-09
"Arl2bp",5.98732501656475e-13,1.32556251662885,0.244,0.148,1.79619750496942e-09
"Rpl29",6.07058981122492e-13,0.392894246852551,0.152,0.173,1.82117694336748e-09
"Pear1",6.64014739977334e-13,-2.13904880119283,0.195,0.06,1.992044219932e-09
"Pdgfrb",6.97781356329685e-13,-1.02931011450135,0.242,0.2,2.09334406898906e-09
"Ppp1r14a",7.50590319593374e-13,-2.01731577040583,0.322,0.035,2.25177095878012e-09
"Kcnk4",8.03991117488912e-13,-1.72347989037933,0.383,0.121,2.41197335246673e-09
"Pcna",8.32075888695973e-13,0.740995289357542,0.158,0.146,2.49622766608792e-09
"Bmp8b",8.56404054685986e-13,-0.638363863717747,0.266,0.247,2.56921216405796e-09
"Septin4",8.57582700102086e-13,-0.25334183740208,0.191,0.136,2.57274810030626e-09
"Zfp777",9.02221955008805e-13,-1.05827317266317,0.451,0.062,2.70666586502642e-09
"Pias4",1.13221803921698e-12,-0.776802323075502,0.211,0.114,3.39665411765094e-09
"Rpl4-ps1",1.17310906039443e-12,0.42924330178754,0.115,0.176,3.51932718118329e-09
"Ccn1",1.2154471742385e-12,-1.03372427124862,0.375,0.062,3.64634152271549e-09
"Rdh11",1.24224353289841e-12,0.260733003838858,0.234,0.097,3.72673059869523e-09
"Aurka",1.34982653128182e-12,-1.86848819128313,0.166,0.044,4.04947959384545e-09
"Psmg2",1.39651262895645e-12,1.43884740428127,0.1,0.045,4.18953788686934e-09
"Pqbp1",1.46057238440188e-12,1.78305691525676,0.176,0.151,4.38171715320565e-09
"C15h14orf119",1.47052666873215e-12,0.279433379821979,0.234,0.181,4.41158000619646e-09
"Pigu",1.51717972798201e-12,0.897460634098106,0.211,0.141,4.55153918394604e-09
"Itga2b",1.53791350905132e-12,0.330988128414995,0.242,0.086,4.61374052715397e-09
"Nfkbiz",1.63028289732988e-12,-0.414859025134781,0.262,0.188,4.89084869198965e-09
"Actg2",1.74452256127328e-12,-1.77145571078507,0.115,0.232,5.23356768381985e-09
"Rfc1",1.7587735319903e-12,-0.276162150149794,0.186,0.089,5.27632059597091e-09
"Rgs10",1.78757336195749e-12,-1.31069684280017,0.287,0.128,5.36272008587247e-09
"Cars2",1.79727612454929e-12,0.477880456493485,0.197,0.104,5.39182837364787e-09
"Arhgap11a",1.93865634401892e-12,-2.47572073566891,0.107,0.055,5.81596903205675e-09
"Ttc13",1.96237472890211e-12,-0.936172369049067,0.143,0.193,5.88712418670634e-09
"Cp",2.03524579090014e-12,-2.08921857986483,0.102,0.032,6.10573737270041e-09
"Mief2",2.29166912092854e-12,-0.491806614242905,0.223,0.144,6.87500736278562e-09
"Eloa",2.40223719284494e-12,-0.480376866466273,0.107,0.099,7.2067115785348e-09
"Ppp1r2",2.4347814176115e-12,-0.625153107957692,0.252,0.233,7.30434425283449e-09
"Smg7",2.68218252983161e-12,-0.822005116195319,0.254,0.198,8.04654758949483e-09
"Ppid",2.72940728349421e-12,-1.09773131820561,0.141,0.124,8.18822185048262e-09
"Igfbp3",2.8073969101155e-12,-1.75087650494206,0.215,0.069,8.42219073034651e-09
"Polr2h",2.88762393322313e-12,-0.256105106050069,0.156,0.111,8.6628717996694e-09
"Tnfaip8",3.24016735590267e-12,-0.73450638784608,0.318,0.077,9.720502067708e-09
"Mcm6",3.37732177827101e-12,-1.4973166383317,0.18,0.148,1.0131965334813e-08
"Ubald1",4.32813407073006e-12,-1.10605734478823,0.162,0.055,1.29844022121902e-08
"Rexo1",4.35122882561475e-12,0.999808106190395,0.264,0.169,1.30536864768442e-08
"Mrps26",4.46851491840673e-12,0.250315831428938,0.074,0.151,1.34055447552202e-08
"Slc23a1",4.5102889007591e-12,-0.536397723907101,0.348,0.089,1.35308667022773e-08
"Mmp15",4.52229851514357e-12,-0.592581876292961,0.188,0.18,1.35668955454307e-08
"Lhfpl6",4.78815013865239e-12,-5.11880826349172,0.205,0.022,1.43644504159572e-08
"Sh2d2a",4.88444832097686e-12,-0.992471364493351,0.219,0.022,1.46533449629306e-08
"Gmps",4.9104503907613e-12,-0.537796455229696,0.104,0.121,1.47313511722839e-08
"Abcg3l4",5.07603819782013e-12,0.838676488211102,0.244,0.05,1.52281145934604e-08
"Snrnp25",5.08277606656371e-12,-0.733975433522173,0.236,0.112,1.52483281996911e-08
"Cfl2",5.13017183958861e-12,-1.69677640513406,0.119,0.029,1.53905155187658e-08
"Mcpt1",5.4453974239445e-12,-0.908705855803608,0.426,0.025,1.63361922718335e-08
"Plxnd1",8.29348604579353e-12,-0.593600905109063,0.314,0.096,2.48804581373806e-08
"Kdm4c",8.97285750401367e-12,-1.5086693550465,0.148,0.087,2.6918572512041e-08
"Dcst1",9.12708920421224e-12,-0.497130052672402,0.289,0.168,2.73812676126367e-08
"Chd3",9.30827360782959e-12,0.699321152659645,0.223,0.091,2.79248208234888e-08
"Snrpa1",9.61811401082144e-12,-0.33476509832656,0.162,0.106,2.88543420324643e-08
"Plekhg5",9.70665690612702e-12,-1.22431166610616,0.254,0.044,2.91199707183811e-08
"Supt6h",1.03899426387709e-11,1.4546889917165,0.283,0.169,3.11698279163128e-08
"Gtf3c4",1.11057642733578e-11,-1.61534005064892,0.199,0.089,3.33172928200733e-08
"Aadac",1.12516862465182e-11,1.14682930130552,0.201,0.284,3.37550587395546e-08
"Mars1",1.12958147854585e-11,0.859124921273563,0.18,0.154,3.38874443563754e-08
"Hsp90aa1",1.14740900620645e-11,-0.45990750853507,0.16,0.258,3.44222701861934e-08
"Drg2",1.24237370623314e-11,0.670864707580345,0.109,0.128,3.72712111869941e-08
"Emilin1",1.24561567462253e-11,1.52202360531437,0.174,0.242,3.73684702386759e-08
"Agap3",1.2521202204494e-11,-0.37936759659099,0.186,0.139,3.75636066134821e-08
"Zbtb6",1.36262722749639e-11,-0.357910096794131,0.145,0.091,4.08788168248916e-08
"Mzt2b",1.38584792987176e-11,-0.841790075043511,0.174,0.154,4.15754378961528e-08
"Nsmf",1.42048109469045e-11,-0.6237980949963,0.188,0.124,4.26144328407136e-08
"Gcsh",1.42974001440359e-11,-0.303023399323475,0.15,0.139,4.28922004321077e-08
"Ift46",1.46165068266567e-11,-0.633619951438097,0.312,0.106,4.38495204799701e-08
"Adra2a",1.49038626106211e-11,-0.50106739939639,0.117,0.082,4.47115878318632e-08
"Wdr83",1.53751597862956e-11,-0.550718309782261,0.199,0.07,4.61254793588868e-08
"Zc3h12d",1.53951300726351e-11,1.16783807431658,0.174,0.186,4.61853902179053e-08
"Zranb2",1.56162628334067e-11,0.598084075565256,0.242,0.198,4.684878850022e-08
"Ikbke",1.58610624143094e-11,1.07392833207474,0.123,0.166,4.75831872429281e-08
"Axl",1.67694921678659e-11,-1.62016722214092,0.301,0.05,5.03084765035976e-08
"Tfrc",1.69002701342703e-11,0.738454885318913,0.123,0.29,5.07008104028109e-08
