"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Prpf4b",0.570429164315686,1.82338277743969,0.214,0.275,1
"Tubb5",0.575682954683249,0.965825029971768,0.976,0.961,1
"Rps19",0.575684378963674,-2.1249642390438,0.238,0.569,1
"Mbnl1",0.575684378963674,3.1293665954844,0.381,0.686,1
"Park7",0.575684378963674,-0.691465186764221,0.952,0.667,1
"Naxd",0.575684378963674,1.60637185722155,0.19,0.412,1
"Stag2",0.575684378963674,4.86403026511054,0.19,0.392,1
"Srsf3",0.575684378963674,1.69636939519578,0.69,0.686,1
"Tarbp2",0.580962349764121,-0.704199368255328,1,0.51,1
"Hnrnpa0",0.580962349764121,0.274141535942246,0.929,0.529,1
"Glud1",0.580962349764121,0.710043527336968,0.357,0.608,1
"Mrpl3",0.580962349764121,0.495083029376506,0.881,0.784,1
"Psap",0.580962349764121,1.29132769690717,0.667,0.706,1
"Arl6ip1",0.586262859346568,2.34275076160872,0.976,0.529,1
"Tra2a",0.586262859346568,5.07653397327943,0.214,0.431,1
"Atp5f1e",0.591585686720122,-6.73017158514147,0.214,0.549,1
"Rbck1",0.591585686720122,3.30802791292651,0.143,0.392,1
"Llgl2",0.591585686720122,2.09969130701643,0.381,0.549,1
"Bclaf1",0.596930607297692,1.717869076263,0.143,0.412,1
"Nenf",0.596930607297692,0.986386418626106,0.405,0.569,1
"Lbr",0.596930607297692,1.17308183424187,0.643,0.529,1
"Mif",0.60229603891569,0.776711720702776,0.81,0.882,1
"Prxl2a",0.602297392921198,-0.85672846694203,0.119,0.49,1
"Slc38a2",0.602297392921198,1.78074902947562,0.262,0.49,1
"Cln6",0.602297392921198,1.65461655060627,0.214,0.412,1
"Tmem208",0.602297392921198,0.944457226181582,0.571,0.686,1
"Pik3r2",0.602297392921198,2.98693396711851,0.167,0.235,1
"Ube2v2",0.602297392921198,-0.531013678100972,0.643,0.588,1
"Rps16",0.60757326440459,0.308739928420964,0.976,0.961,1
"Fbl",0.607684472604329,1.09927719444036,0.976,0.902,1
"Sf3b2",0.607685811887727,-2.0481121665506,0.952,0.725,1
"Klhdc4",0.607685811887727,0.567157633247658,0.524,0.686,1
"Xpo1",0.607685811887727,-1.2078298324239,0.524,0.49,1
"Erbb2",0.613095628976653,0.683716494885858,0.19,0.373,1
"Rpl10a",0.613095628976653,0.627608933555847,0.738,0.745,1
"Rps27",0.613095628976653,0.641116314064566,0.976,0.98,1
"Rasa4",0.618526605477698,1.25149577801448,0.095,0.373,1
"Eif2b5",0.618526605477698,2.88665437827672,0.667,0.569,1
"Sparcl1",0.623978499219939,3.5236447166286,0.905,0.647,1
"Tpcn2",0.623978499219939,3.61491925331052,0.143,0.373,1
"Rpl38-ps8",0.629451064601764,2.24635816132109,0.5,0.863,1
"H1f0",0.629451064601764,1.14473144513955,0.524,0.667,1
"Atad3a",0.629451064601764,-0.519053839520963,0.381,0.51,1
"Zfp703",0.629451064601764,1.38449575539844,0.571,0.569,1
"Glrx3",0.63494405262175,0.501887245074887,0.905,0.588,1
"Nmu",0.63494405262175,2.74656016156515,0.119,0.255,1
"Ncl",0.63494405262175,0.938794493127371,0.738,0.804,1
"Spink4",0.640452225114443,-1.32704022412062,0.929,0.765,1
"Hnrnpa2b1",0.64045721091048,-1.99377745696378,0.619,0.745,1
"LOC100911576",0.64045721091048,2.7451149958733,0.571,0.686,1
"Sf3b4",0.645990283763275,-2.67172175212027,0.786,0.549,1
"Gtf2h1",0.645990283763275,1.31168609071715,0.214,0.314,1
"Prss23",0.645990283763275,0.47433384534202,0.214,0.275,1
"Itpa",0.645990283763275,0.73601681104867,0.595,0.627,1
"Kmt5a",0.651543012173852,2.30112439986937,0.286,0.588,1
"Tagln2",0.651543012173852,2.02217600198355,0.381,0.569,1
"Capn13",0.657115133868884,0.522031244576292,0.119,0.294,1
"Sod2",0.657115133868884,1.15291207276922,0.452,0.608,1
"Gdi1",0.657115133868884,0.871011458836233,0.286,0.412,1
"Edc4",0.657115133868884,1.61943078184375,0.31,0.392,1
"Lsm4",0.662706383343464,-0.474453393905267,0.262,0.529,1
"Rpl9-ps30",0.662706383343464,-2.53610123622808,0.286,0.49,1
"Lrp1",0.662706383343464,-1.07781505772969,0.19,0.314,1
"Ivns1abp",0.662706383343464,0.905074394308264,0.524,0.647,1
"Rpn1",0.662706383343464,-0.823183364693769,0.619,0.706,1
"Gpx1",0.662706383343464,-0.598730061733179,0.548,0.608,1
"Eef1g",0.662706383343464,2.51524192839192,0.524,0.549,1
"Ctsz",0.668316491897472,0.668176465590892,0.81,0.725,1
"Alg5",0.668316491897472,2.1897148229755,0.214,0.235,1
"Odc1",0.668316491897472,0.709645545552853,0.262,0.275,1
"Oxa1l",0.673945187672819,1.55006561767457,0.262,0.51,1
"Ppt1",0.673945187672819,1.51880595823071,0.167,0.412,1
"Fundc2",0.673945187672819,0.994678849282894,0.214,0.451,1
"Rps10l1",0.67959219569158,-0.726050909602455,1,0.51,1
"Irf6",0.67959219569158,0.571964459426893,0.167,0.51,1
"Lsm2",0.67959219569158,1.9624493385099,0.881,0.569,1
"Ifitm2",0.67959219569158,0.651597311242763,0.952,0.706,1
"Cbx4",0.67959219569158,2.21265786548165,0.119,0.196,1
"Tspan1",0.67959219569158,-1.30874301872654,0.714,0.647,1
"Scarb1",0.67959219569158,1.41762654920977,0.167,0.157,1
"Nsun2",0.67959219569158,1.56289067650449,0.595,0.588,1
"Col6a2",0.685257237894989,0.631438762630265,0.952,0.569,1
"Mcts1",0.685257237894989,2.20835721422671,0.548,0.549,1
"Limk2",0.690940033183309,-1.82329373763887,0.952,0.608,1
"Cct5",0.690940033183309,2.30066280123368,0.619,0.941,1
"Ppp1r14b",0.690940033183309,-1.6733597238314,0.762,0.569,1
"LOC100362709",0.690940033183309,2.00270432338532,0.429,0.569,1
"Nfatc4",0.690940033183309,2.19449192457468,0.238,0.137,1
"Cst3",0.690940033183309,1.77884285396146,0.31,0.333,1
"Ces1c.1",0.696640297456541,1.73097054179453,0.19,0.431,1
"Slc30a9",0.702357743655989,0.684728856048117,0.19,0.549,1
"Klc1",0.702357743655989,-1.33640541632696,0.119,0.451,1
"Cotl1",0.702357743655989,1.1419574808169,0.929,0.686,1
"Hnrnpab",0.702357743655989,1.3208953906443,0.976,0.745,1
"Edem2",0.702357743655989,-0.280907479349133,0.19,0.373,1
"Irag2",0.702357743655989,-2.5944163006903,0.286,0.118,1
"Selenom",0.702357743655989,1.62313793512762,0.833,0.863,1
"Rps29l5",0.708092081806653,1.51698967982934,0.976,0.902,1
"Mt-nd3",0.708092081806653,0.694392507289506,0.476,0.51,1
"Nifk",0.713843019060444,-0.327529526410191,1,0.49,1
"LOC100365839.1",0.713843019060444,1.8521474594178,0.857,0.706,1
"Calu",0.713843019060444,2.74461691943157,0.524,0.667,1
"Lama4",0.713843019060444,0.622448555996147,0.214,0.137,1
"Gpatch8",0.713843019060444,2.07081884602603,0.143,0.196,1
"Gpx2",0.719610259740221,-0.66017167149316,1,0.882,1
"C4a",0.719610259740221,-0.376319400716763,0.5,0.588,1
"AC128848.1",0.719610259740221,-1.61488265259911,0.452,0.392,1
"Taf10",0.719610259740221,1.17005568210705,0.714,0.686,1
"Rnps1",0.72539350538462,2.95728583871401,0.524,0.804,1
"Rnf167",0.72539350538462,1.63306353278138,0.405,0.549,1
"Gnas",0.731192454793687,-0.759935820652672,0.262,0.49,1
"Banf1",0.731192454793687,1.27600103304501,0.476,0.569,1
"Tmem131l",0.731192454793687,0.671469651467304,0.214,0.275,1
"LOC102551813",0.737005859400136,-0.550150441612139,1,0.804,1
"Il17ra",0.737006804075278,1.17951244023876,0.119,0.49,1
"Tra2b",0.737006804075278,1.1844991049019,0.238,0.549,1
"Ncaph2",0.737006804075278,-0.467893769942982,0.81,0.549,1
"Sptssa",0.737006804075278,-2.26397129757503,0.524,0.49,1
"Mt-co2",0.737006804075278,-0.678305141084316,0.738,0.706,1
"Pcna",0.742836246692239,-0.496138108104389,0.905,0.529,1
"Nap1l4",0.742836246692239,2.74001511987254,0.81,0.569,1
"Rtn1",0.742836246692239,-0.880636254022492,0.143,0.02,1
"Sarnp",0.742836246692239,0.843217699107418,0.738,0.627,1
"Hnrnpm",0.742836246692239,0.321155082616163,0.405,0.51,1
"Atp6v1h",0.742836246692239,1.70877440103024,0.214,0.294,1
"LOC120093100",0.742836246692239,-0.528544454750422,0.762,0.706,1
"Nup210",0.748680473510335,-0.298126542823749,0.976,0.529,1
"Nans",0.748680473510335,1.98729080837856,0.381,0.706,1
"Cd24",0.748680473510335,1.06431092047254,0.619,0.745,1
"Snrpd2",0.754539172846928,0.845888740073486,0.976,0.745,1
"Snrpf",0.760412030520387,-0.920643189263747,0.976,0.608,1
"Ifrd2",0.760412030520387,0.953978809342951,0.833,0.647,1
"Rpl8l1",0.760412030520387,1.12487432937792,0.929,0.765,1
"Ogt",0.766298729900208,2.89092999342326,0.19,0.529,1
"Cct4",0.766298729900208,0.99402535333093,0.405,0.549,1
"Mrpl45",0.766298729900208,-0.353772777957752,0.214,0.275,1
"Aldh18a1",0.772198951957854,2.21525642896678,0.333,0.549,1
"Ctbp1",0.772198951957854,1.63606696628699,0.357,0.569,1
"Eif3b",0.772198951957854,3.63932601803023,0.762,0.627,1
"Kdm4a",0.772198951957854,0.764538944408814,0.238,0.294,1
"Rplp0",0.772198951957854,0.502394091644544,0.976,1,1
"Pdlim7",0.772198951957854,0.823765896405196,0.119,0.098,1
"Myh11",0.772198951957854,1.66111056709708,0.762,0.765,1
"ENSRNOG00000070540",0.778112375318277,-1.9647635852054,0.786,0.529,1
"Vps39",0.778112375318277,-0.278960860422044,0.143,0.275,1
"Il17rc",0.778112375318277,2.10017149056637,0.5,0.627,1
"Rps8",0.778112375318277,0.460539115447613,0.881,0.98,1
"Eef1a1l1",0.784038676312117,-0.678402447173547,0.286,0.549,1
"Prmt5",0.784038676312117,0.922469152296226,0.381,0.608,1
"Nsmf",0.784038676312117,-0.456263059205839,0.095,0.196,1
"Ccna2",0.789977529028576,-2.68690509595755,0.976,0.529,1
"Rpl37",0.789977529028576,-4.68295061194946,0.238,0.549,1
"Mki67",0.789977529028576,0.908604295445124,0.405,0.627,1
"Wbp11l1",0.789977529028576,0.867053785866005,0.714,0.569,1
"Csnk1g2",0.789977529028576,1.74470109651558,0.548,0.412,1
"Rpl37a",0.789977529028576,-1.18275511836745,0.452,0.529,1
"Surf6",0.789977529028576,-0.278703073152231,0.238,0.275,1
"Rpl18",0.789977529028576,0.542455295756925,0.929,0.961,1
"Syncrip",0.795928605368929,1.79301414467772,0.952,0.667,1
"Farsa",0.795928605368929,0.679082046474302,0.571,0.706,1
"Lime1",0.795928605368929,-0.446321367422772,0.143,0.078,1
"Thoc7",0.795928605368929,-1.93315747251314,0.619,0.588,1
"Mrps35",0.795928605368929,-1.95753328396192,0.595,0.588,1
"RT1-DMb",0.801891575100683,-1.11111429307634,0.071,0.294,1
"Mrpl12",0.801891575100683,1.07038284552748,0.619,0.765,1
"Cpsf6",0.801891575100683,1.48080320071423,0.643,0.529,1
"Dnajb11",0.801891575100683,-0.432744022769823,0.476,0.588,1
"Pdcd4",0.801891575100683,0.579852045216275,0.643,0.588,1
"Cct2",0.807866105912344,-2.01960222685107,0.857,0.529,1
"Tmem147",0.807866105912344,3.24312081867322,0.286,0.588,1
"Kpna2",0.807866105912344,1.29475959856547,0.357,0.549,1
"Fabp4",0.807866105912344,1.72426464466312,0.238,0.373,1
"Txnl4b",0.807866105912344,-0.25878652553895,0.19,0.196,1
"Zfta",0.813851863468799,1.79406465555432,0.167,0.137,1
"Spc24",0.819848511467286,0.326634709993979,1,0.529,1
"Acot7",0.819848511467286,3.63792405774169,0.429,0.608,1
"Chpf",0.819848511467286,2.0080518471691,0.429,0.51,1
"Hspg2",0.825855072525855,-0.863623948543149,0.833,0.725,1
"Pycard",0.825855711693937,-1.35028397786027,1,0.706,1
"Hes1",0.825855711693937,1.61198234442798,0.333,0.588,1
"Tada3",0.825855711693937,0.945808063806034,0.119,0.314,1
"Mt-nd1",0.825855711693937,1.18098012006498,0.429,0.353,1
"Ptges3",0.831873124080879,1.42573266323546,0.452,0.784,1
"Mrpl17",0.837900406763883,0.695290224332418,0.381,0.667,1
"Galnt12",0.837900406763883,1.36880613152198,0.405,0.608,1
"Cldn2",0.837900406763883,2.61413313683409,0.643,0.608,1
"Numa1",0.843937216140532,1.47753068050116,0.429,0.627,1
"Ehmt2",0.843937216140532,1.27132508239231,0.333,0.529,1
"Mapk6",0.843937216140532,3.62002851610743,0.143,0.118,1
"Slc50a1",0.849983206928905,1.68900892145992,0.119,0.431,1
"Pgp",0.849983206928905,0.646886347818701,0.238,0.549,1
"Mrpl28",0.849983206928905,1.88324079408346,0.524,0.765,1
"Trabd",0.849983206928905,3.32277734444224,0.333,0.569,1
"Blmh",0.849983206928905,0.521128719908549,0.548,0.647,1
"Shmt2",0.849983206928905,0.710678986854355,0.5,0.549,1
"Mrpl15",0.856038032226756,2.27968349023641,0.5,0.765,1
"Fbp2",0.856038032226756,-1.23971894386295,0.286,0.471,1
"Pcbp2",0.856038032226756,2.32900524937332,0.786,0.706,1
"Ctdsp1",0.862101343571158,2.16614875390471,0.429,0.373,1
"Guk1",0.868172790998624,1.28825761880752,0.595,0.667,1
"Immt",0.874252023105654,1.37609390957354,0.333,0.549,1
"Acads",0.874252023105654,3.55915622642497,0.405,0.608,1
"Pus1",0.874252023105654,3.22441610792857,0.381,0.529,1
"Snrnp70",0.874252023105654,2.20490037338976,0.571,0.647,1
"Zfp958",0.874252023105654,1.89687650465307,0.119,0.059,1
"Rpl7a",0.880338687109715,-2.48445258678224,0.357,0.529,1
"Ndufb8",0.880338687109715,1.5589313446946,0.667,0.627,1
"Rpl30l2",0.886432428910631,0.85895500594483,0.881,0.961,1
"Aopep",0.886432428910631,3.12392298701937,0.405,0.373,1
"Nop16",0.892532893152351,-2.07618186304969,1,0.529,1
"Ncbp1",0.892532893152351,1.97375292797375,0.643,0.549,1
"Tff3",0.892532893152351,-4.39999400060752,0.524,0.569,1
"Eif5a",0.892532893152351,0.64491588445679,1,0.98,1
"Macroh2a1",0.892532893152351,0.71013728103696,0.619,0.627,1
"Rps27l3",0.898639723285102,-2.75048039181912,1,0.529,1
"Txnl4a",0.898639723285102,0.798412020853677,0.667,0.627,1
"C1qc",0.904752561627884,0.51602475526304,0.381,0.529,1
"Cct7",0.904752561627884,1.79038798729947,0.976,0.882,1
"Pank1",0.910871049431307,1.06733609383934,0.333,0.51,1
"Hycc1",0.910871049431307,-1.48305114378257,0.048,0.196,1
"Ddx39b",0.910871049431307,1.75247699209636,0.595,0.725,1
"Erp29",0.910871049431307,1.2304612008638,0.881,0.784,1
"Pfkl",0.916994826940743,-1.45459963160639,0.024,0.451,1
"Nisch",0.916994826940743,1.85746860380066,0.357,0.608,1
"Mrps34",0.916994826940743,0.91624476954542,0.833,0.725,1
"Rps19bp1",0.923123533459773,1.67183306161298,0.357,0.627,1
"Grn",0.923123533459773,3.51414208458085,0.952,0.745,1
"Map3k4",0.935394286414627,2.02784829076043,0.048,0.157,1
"Oat",0.935394286414627,-0.839936872259776,0.476,0.49,1
"Hmga1",0.941534736550483,-0.375737417540145,0.667,0.882,1
"Hint2",0.941535607323511,1.56107299890233,0.381,0.627,1
"ENSRNOG00000062930",0.941535607323511,-0.410213877001596,0.262,0.49,1
"Rpl4-ps1",0.941535607323511,-1.020294695371,0.714,0.549,1
"Cct8",0.941535607323511,1.48296235955635,0.548,0.706,1
"Gcn1",0.947680406316795,0.537034152784678,0.262,0.471,1
"Mtmr1",0.947680406316795,1.94445568164712,0.381,0.51,1
"Mtdh",0.947680406316795,0.340003290634324,0.357,0.471,1
"Npm1",0.953827630800713,0.417940386267882,0.976,0.863,1
"Nabp2",0.953828318949975,1.30313125627257,0.476,0.608,1
"S100a16",0.953828318949975,0.964647417869517,0.714,0.843,1
"Mt-co3",0.953828318949975,0.883032043344614,0.571,0.627,1
"Tpm1",0.953828318949975,3.23226147000728,0.476,0.49,1
"Rrm1",0.959978980222664,0.391718304968808,0.976,0.529,1
"Ndufs8",0.959978980222664,1.3866064636195,0.31,0.569,1
"Reep4",0.959978980222664,0.598421765668231,0.357,0.608,1
"Marcks",0.959978980222664,2.34584353891021,0.976,0.745,1
"Map2k5",0.959978980222664,-0.403272785651672,0.357,0.235,1
"Srp9",0.959978980222664,0.935364674542882,0.5,0.588,1
"Bop1",0.966132024643598,-0.878077281055922,1,0.569,1
"Nop10",0.966132024643598,-0.930843649075683,0.857,0.627,1
"Rps4x-ps9",0.966132024643598,-0.298363535963964,0.952,0.784,1
"Tomm7",0.966132024643598,-1.86420552495224,0.69,0.549,1
"Mgst3",0.966132024643598,-0.698424205098222,0.214,0.314,1
"Nhp2",0.966132024643598,2.03649523703959,1,0.902,1
"Camsap3",0.966132024643598,1.12636911662634,0.238,0.275,1
"Rpsa",0.966132024643598,-0.316582701449048,0.976,0.98,1
"Prom1",0.972286672963055,-1.45429393090899,0.452,0.471,1
"Gip",0.972287086295792,-1.85781847292093,0.214,0.451,1
"Glul",0.972287086295792,0.929045287913605,0.357,0.529,1
"Sulf2",0.972287086295792,-3.31467969499497,0.071,0.235,1
"Ssrp1",0.972287086295792,1.05267491079256,0.714,0.843,1
"Stub1",0.972287086295792,-0.599351733401562,0.571,0.569,1
"Ighm",0.978426091831885,-0.894698709830473,1,0.804,1
"Snrpa",0.978443798901816,0.347299694066369,0.833,0.627,1
"Trim14",0.978443798901816,0.332164951238004,0.119,0.314,1
"Rpl36a",0.978443798901816,1.04711553415522,0.571,0.725,1
"Ahcy",0.978443798901816,1.25671892948508,0.643,0.686,1
"Eif3f",0.978443798901816,2.48569222077894,0.619,0.647,1
"Nid1",0.984601795889191,-0.47856452402265,0.19,0.078,1
"Plch2",0.984601795889191,0.370340342064697,0.143,0.235,1
"A4galt",0.984601795889191,1.37536736975883,1,0.922,1
"Actg1l1",0.984601795889191,2.54737208364867,0.381,0.451,1
"Pigt",0.984601795889191,2.51887169819551,0.714,0.667,1
"Nts",0.990760710455859,1.03840505049598,0.095,0.412,1
"Rpl31",0.990760710455859,-3.13867285340416,0.81,0.569,1
"Ap1b1",0.990760710455859,1.68668079974223,0.405,0.529,1
"Mt-nd2",0.990760710455859,3.00614036387173,0.333,0.294,1
"Gcsh",0.996920175635729,1.16528790869134,0.833,0.529,1
"Ube2i.1",0.996920175635729,1.36057133299579,0.452,0.529,1
"Sfr1",0.996920175635729,2.38212278641529,0.119,0.157,1
"Hnrnpf",0.996920175635729,0.860507073159292,0.714,0.745,1
"Erh",1,1.47821638974615,0.595,0.804,1
"Vps50",1,1.67055232394187,0.071,0.216,1
"Ngef",1,1.33229668375619,0.714,0.627,1
